"","age","production","language","n","prop_produced"
"1959",30,151,"Spanish (Mexican)",680,0.222058823529412
"1960",30,21,"Spanish (Mexican)",680,0.0308823529411765
"1961",30,219,"Spanish (Mexican)",680,0.322058823529412
"1962",30,162,"Spanish (Mexican)",680,0.238235294117647
"1963",30,122,"Spanish (Mexican)",680,0.179411764705882
"1964",30,134,"Spanish (Mexican)",680,0.197058823529412
"1965",30,125,"Spanish (Mexican)",680,0.183823529411765
"1966",30,189,"Spanish (Mexican)",680,0.277941176470588
"1967",30,29,"Spanish (Mexican)",680,0.0426470588235294
"1968",30,164,"Spanish (Mexican)",680,0.241176470588235
"1969",30,150,"Spanish (Mexican)",680,0.220588235294118
"1970",30,159,"Spanish (Mexican)",680,0.233823529411765
"1971",30,270,"Spanish (Mexican)",680,0.397058823529412
"1972",30,113,"Spanish (Mexican)",680,0.166176470588235
"1973",30,253,"Spanish (Mexican)",680,0.372058823529412
"1974",30,70,"Spanish (Mexican)",680,0.102941176470588
"1975",30,32,"Spanish (Mexican)",680,0.0470588235294118
"1976",30,92,"Spanish (Mexican)",680,0.135294117647059
"1977",30,439,"Spanish (Mexican)",680,0.645588235294118
"1978",30,81,"Spanish (Mexican)",680,0.119117647058824
"1979",30,52,"Spanish (Mexican)",680,0.0764705882352941
"1980",30,373,"Spanish (Mexican)",680,0.548529411764706
"1981",30,367,"Spanish (Mexican)",680,0.539705882352941
"1982",30,437,"Spanish (Mexican)",680,0.64264705882353
"1983",30,281,"Spanish (Mexican)",680,0.413235294117647
"1984",30,103,"Spanish (Mexican)",680,0.151470588235294
"1985",30,339,"Spanish (Mexican)",680,0.498529411764706
"1986",30,225,"Spanish (Mexican)",680,0.330882352941176
"1987",30,193,"Spanish (Mexican)",680,0.283823529411765
"1988",30,112,"Spanish (Mexican)",680,0.164705882352941
"1989",30,220,"Spanish (Mexican)",680,0.323529411764706
"1990",30,291,"Spanish (Mexican)",680,0.427941176470588
"1991",30,240,"Spanish (Mexican)",680,0.352941176470588
"1992",30,412,"Spanish (Mexican)",680,0.605882352941176
"1993",30,510,"Spanish (Mexican)",680,0.75
"1994",30,75,"Spanish (Mexican)",680,0.110294117647059
"1995",30,179,"Spanish (Mexican)",680,0.263235294117647
"1996",30,112,"Spanish (Mexican)",680,0.164705882352941
"1997",30,124,"Spanish (Mexican)",680,0.182352941176471
"1998",30,608,"Spanish (Mexican)",680,0.894117647058824
"1999",30,206,"Spanish (Mexican)",680,0.302941176470588
"2000",30,288,"Spanish (Mexican)",680,0.423529411764706
"2001",30,275,"Spanish (Mexican)",680,0.404411764705882
"2002",30,90,"Spanish (Mexican)",680,0.132352941176471
"2003",30,67,"Spanish (Mexican)",680,0.0985294117647059
"2004",30,345,"Spanish (Mexican)",680,0.507352941176471
"2005",30,120,"Spanish (Mexican)",680,0.176470588235294
"2006",30,38,"Spanish (Mexican)",680,0.0558823529411765
"2007",30,215,"Spanish (Mexican)",680,0.316176470588235
"2008",30,70,"Spanish (Mexican)",680,0.102941176470588
"2009",30,113,"Spanish (Mexican)",680,0.166176470588235
"2010",30,439,"Spanish (Mexican)",680,0.645588235294118
"2011",30,364,"Spanish (Mexican)",680,0.535294117647059
"2012",30,330,"Spanish (Mexican)",680,0.485294117647059
"2013",30,217,"Spanish (Mexican)",680,0.319117647058824
"2014",30,28,"Spanish (Mexican)",680,0.0411764705882353
"2015",30,345,"Spanish (Mexican)",680,0.507352941176471
"2016",30,321,"Spanish (Mexican)",680,0.472058823529412
"2017",30,245,"Spanish (Mexican)",680,0.360294117647059
"2018",30,169,"Spanish (Mexican)",680,0.248529411764706
"2019",30,523,"Spanish (Mexican)",680,0.769117647058824
"2020",30,67,"Spanish (Mexican)",680,0.0985294117647059
"2021",30,120,"Spanish (Mexican)",680,0.176470588235294
"2022",30,367,"Spanish (Mexican)",680,0.539705882352941
"2023",30,112,"Spanish (Mexican)",680,0.164705882352941
"2024",30,26,"Spanish (Mexican)",680,0.0382352941176471
"2025",30,79,"Spanish (Mexican)",680,0.116176470588235
"2026",30,65,"Spanish (Mexican)",680,0.0955882352941176
"2027",30,306,"Spanish (Mexican)",680,0.45
"2028",30,313,"Spanish (Mexican)",680,0.460294117647059
"2029",30,487,"Spanish (Mexican)",680,0.716176470588235
"2030",30,246,"Spanish (Mexican)",680,0.361764705882353
"2031",30,39,"Spanish (Mexican)",680,0.0573529411764706
"2032",30,395,"Spanish (Mexican)",680,0.580882352941177
"2033",30,343,"Spanish (Mexican)",680,0.504411764705882
"2034",30,219,"Spanish (Mexican)",680,0.322058823529412
"2035",30,324,"Spanish (Mexican)",680,0.476470588235294
"2036",30,473,"Spanish (Mexican)",680,0.695588235294118
"2037",30,114,"Spanish (Mexican)",680,0.167647058823529
"2038",30,455,"Spanish (Mexican)",680,0.669117647058823
"2039",30,183,"Spanish (Mexican)",680,0.269117647058824
"2040",30,276,"Spanish (Mexican)",680,0.405882352941176
"2041",30,197,"Spanish (Mexican)",680,0.289705882352941
"2042",30,108,"Spanish (Mexican)",680,0.158823529411765
"2043",30,210,"Spanish (Mexican)",680,0.308823529411765
"2044",30,529,"Spanish (Mexican)",680,0.777941176470588
"2045",30,505,"Spanish (Mexican)",680,0.74264705882353
"2046",30,101,"Spanish (Mexican)",680,0.148529411764706
"2047",30,300,"Spanish (Mexican)",680,0.441176470588235
"2048",30,161,"Spanish (Mexican)",680,0.236764705882353
"2049",30,178,"Spanish (Mexican)",680,0.261764705882353
"2050",30,89,"Spanish (Mexican)",680,0.130882352941176
"2051",30,474,"Spanish (Mexican)",680,0.697058823529412
"2052",30,36,"Spanish (Mexican)",680,0.0529411764705882
"2053",30,172,"Spanish (Mexican)",680,0.252941176470588
"2054",30,282,"Spanish (Mexican)",680,0.414705882352941
"2055",30,424,"Spanish (Mexican)",680,0.623529411764706
"2056",30,40,"Spanish (Mexican)",680,0.0588235294117647
"2057",30,285,"Spanish (Mexican)",680,0.419117647058824
"2058",30,430,"Spanish (Mexican)",680,0.63235294117647
"2059",30,188,"Spanish (Mexican)",680,0.276470588235294
"2060",30,47,"Spanish (Mexican)",680,0.0691176470588235
"2061",30,261,"Spanish (Mexican)",680,0.383823529411765
"2062",30,165,"Spanish (Mexican)",680,0.242647058823529
"2063",30,357,"Spanish (Mexican)",680,0.525
"2064",30,8,"Spanish (Mexican)",680,0.0117647058823529
"2065",30,503,"Spanish (Mexican)",680,0.739705882352941
"2066",30,90,"Spanish (Mexican)",680,0.132352941176471
"2067",30,48,"Spanish (Mexican)",680,0.0705882352941176
"2068",30,342,"Spanish (Mexican)",680,0.502941176470588
"2069",30,107,"Spanish (Mexican)",680,0.157352941176471
"2070",30,590,"Spanish (Mexican)",680,0.86764705882353
"2071",30,65,"Spanish (Mexican)",680,0.0955882352941176
"2072",30,425,"Spanish (Mexican)",680,0.625
"2073",30,130,"Spanish (Mexican)",680,0.191176470588235
"2074",30,409,"Spanish (Mexican)",680,0.601470588235294
"2075",30,366,"Spanish (Mexican)",680,0.538235294117647
"2076",30,88,"Spanish (Mexican)",680,0.129411764705882
"2077",30,392,"Spanish (Mexican)",680,0.576470588235294
"2078",30,113,"Spanish (Mexican)",680,0.166176470588235
"2079",30,101,"Spanish (Mexican)",680,0.148529411764706
"2080",30,105,"Spanish (Mexican)",680,0.154411764705882
"2081",30,227,"Spanish (Mexican)",680,0.333823529411765
"2082",30,222,"Spanish (Mexican)",680,0.326470588235294
"2083",30,287,"Spanish (Mexican)",680,0.422058823529412
"2084",22,202,"Spanish (Mexican)",680,0.297058823529412
"2085",22,62,"Spanish (Mexican)",680,0.0911764705882353
"2086",22,40,"Spanish (Mexican)",680,0.0588235294117647
"2087",22,79,"Spanish (Mexican)",680,0.116176470588235
"2088",22,82,"Spanish (Mexican)",680,0.120588235294118
"2089",22,300,"Spanish (Mexican)",680,0.441176470588235
"2090",22,77,"Spanish (Mexican)",680,0.113235294117647
"2091",22,16,"Spanish (Mexican)",680,0.0235294117647059
"2092",22,188,"Spanish (Mexican)",680,0.276470588235294
"2093",22,112,"Spanish (Mexican)",680,0.164705882352941
"2094",22,40,"Spanish (Mexican)",680,0.0588235294117647
"2095",22,273,"Spanish (Mexican)",680,0.401470588235294
"2096",22,33,"Spanish (Mexican)",680,0.0485294117647059
"2097",22,431,"Spanish (Mexican)",680,0.633823529411765
"2098",22,110,"Spanish (Mexican)",680,0.161764705882353
"2099",22,111,"Spanish (Mexican)",680,0.163235294117647
"2100",22,144,"Spanish (Mexican)",680,0.211764705882353
"2101",22,37,"Spanish (Mexican)",680,0.0544117647058824
"2102",22,12,"Spanish (Mexican)",680,0.0176470588235294
"2103",22,24,"Spanish (Mexican)",680,0.0352941176470588
"2104",22,140,"Spanish (Mexican)",680,0.205882352941176
"2105",22,39,"Spanish (Mexican)",680,0.0573529411764706
"2106",22,34,"Spanish (Mexican)",680,0.05
"2107",22,49,"Spanish (Mexican)",680,0.0720588235294118
"2108",22,309,"Spanish (Mexican)",680,0.454411764705882
"2109",22,238,"Spanish (Mexican)",680,0.35
"2110",22,62,"Spanish (Mexican)",680,0.0911764705882353
"2111",22,5,"Spanish (Mexican)",680,0.00735294117647059
"2112",22,39,"Spanish (Mexican)",680,0.0573529411764706
"2113",22,40,"Spanish (Mexican)",680,0.0588235294117647
"2114",22,9,"Spanish (Mexican)",680,0.0132352941176471
"2115",22,11,"Spanish (Mexican)",680,0.0161764705882353
"2116",22,56,"Spanish (Mexican)",680,0.0823529411764706
"2117",22,12,"Spanish (Mexican)",680,0.0176470588235294
"2118",22,46,"Spanish (Mexican)",680,0.0676470588235294
"2119",22,89,"Spanish (Mexican)",680,0.130882352941176
"2120",22,41,"Spanish (Mexican)",680,0.0602941176470588
"2121",22,74,"Spanish (Mexican)",680,0.108823529411765
"2122",22,47,"Spanish (Mexican)",680,0.0691176470588235
"2123",22,18,"Spanish (Mexican)",680,0.0264705882352941
"2124",22,25,"Spanish (Mexican)",680,0.0367647058823529
"2125",22,251,"Spanish (Mexican)",680,0.369117647058824
"2126",22,25,"Spanish (Mexican)",680,0.0367647058823529
"2127",22,282,"Spanish (Mexican)",680,0.414705882352941
"2128",22,38,"Spanish (Mexican)",680,0.0558823529411765
"2129",22,56,"Spanish (Mexican)",680,0.0823529411764706
"2130",22,32,"Spanish (Mexican)",680,0.0470588235294118
"2131",22,33,"Spanish (Mexican)",680,0.0485294117647059
"2132",22,42,"Spanish (Mexican)",680,0.061764705882353
"2133",22,166,"Spanish (Mexican)",680,0.244117647058824
"2134",22,85,"Spanish (Mexican)",680,0.125
"2135",22,18,"Spanish (Mexican)",680,0.0264705882352941
"2136",22,10,"Spanish (Mexican)",680,0.0147058823529412
"2137",22,140,"Spanish (Mexican)",680,0.205882352941176
"2138",22,8,"Spanish (Mexican)",680,0.0117647058823529
"2139",22,17,"Spanish (Mexican)",680,0.025
"2140",22,16,"Spanish (Mexican)",680,0.0235294117647059
"2141",22,226,"Spanish (Mexican)",680,0.332352941176471
"2142",22,112,"Spanish (Mexican)",680,0.164705882352941
"2143",22,32,"Spanish (Mexican)",680,0.0470588235294118
"2144",22,21,"Spanish (Mexican)",680,0.0308823529411765
"2145",22,41,"Spanish (Mexican)",680,0.0602941176470588
"2146",22,38,"Spanish (Mexican)",680,0.0558823529411765
"2147",22,7,"Spanish (Mexican)",680,0.0102941176470588
"2148",25,259,"Spanish (Mexican)",680,0.380882352941176
"2149",25,117,"Spanish (Mexican)",680,0.172058823529412
"2150",25,63,"Spanish (Mexican)",680,0.0926470588235294
"2151",25,163,"Spanish (Mexican)",680,0.239705882352941
"2152",25,115,"Spanish (Mexican)",680,0.169117647058824
"2153",25,128,"Spanish (Mexican)",680,0.188235294117647
"2154",25,110,"Spanish (Mexican)",680,0.161764705882353
"2155",25,33,"Spanish (Mexican)",680,0.0485294117647059
"2156",25,119,"Spanish (Mexican)",680,0.175
"2157",25,224,"Spanish (Mexican)",680,0.329411764705882
"2158",25,95,"Spanish (Mexican)",680,0.139705882352941
"2159",25,282,"Spanish (Mexican)",680,0.414705882352941
"2160",25,33,"Spanish (Mexican)",680,0.0485294117647059
"2161",25,550,"Spanish (Mexican)",680,0.808823529411765
"2162",25,151,"Spanish (Mexican)",680,0.222058823529412
"2163",25,151,"Spanish (Mexican)",680,0.222058823529412
"2164",25,0,"Spanish (Mexican)",680,0
"2165",25,84,"Spanish (Mexican)",680,0.123529411764706
"2166",25,18,"Spanish (Mexican)",680,0.0264705882352941
"2167",25,60,"Spanish (Mexican)",680,0.0882352941176471
"2168",25,309,"Spanish (Mexican)",680,0.454411764705882
"2169",25,62,"Spanish (Mexican)",680,0.0911764705882353
"2170",25,175,"Spanish (Mexican)",680,0.257352941176471
"2171",25,203,"Spanish (Mexican)",680,0.298529411764706
"2172",25,286,"Spanish (Mexican)",680,0.420588235294118
"2173",25,275,"Spanish (Mexican)",680,0.404411764705882
"2174",25,182,"Spanish (Mexican)",680,0.267647058823529
"2175",25,42,"Spanish (Mexican)",680,0.061764705882353
"2176",25,106,"Spanish (Mexican)",680,0.155882352941176
"2177",25,65,"Spanish (Mexican)",680,0.0955882352941176
"2178",25,60,"Spanish (Mexican)",680,0.0882352941176471
"2179",25,25,"Spanish (Mexican)",680,0.0367647058823529
"2180",25,120,"Spanish (Mexican)",680,0.176470588235294
"2181",25,14,"Spanish (Mexican)",680,0.0205882352941176
"2182",25,95,"Spanish (Mexican)",680,0.139705882352941
"2183",25,0,"Spanish (Mexican)",680,0
"2184",25,34,"Spanish (Mexican)",680,0.05
"2185",25,74,"Spanish (Mexican)",680,0.108823529411765
"2186",25,57,"Spanish (Mexican)",680,0.0838235294117647
"2187",25,21,"Spanish (Mexican)",680,0.0308823529411765
"2188",25,28,"Spanish (Mexican)",680,0.0411764705882353
"2189",25,0,"Spanish (Mexican)",680,0
"2190",25,126,"Spanish (Mexican)",680,0.185294117647059
"2191",25,365,"Spanish (Mexican)",680,0.536764705882353
"2192",25,93,"Spanish (Mexican)",680,0.136764705882353
"2193",25,53,"Spanish (Mexican)",680,0.0779411764705882
"2194",25,171,"Spanish (Mexican)",680,0.251470588235294
"2195",25,0,"Spanish (Mexican)",680,0
"2196",25,179,"Spanish (Mexican)",680,0.263235294117647
"2197",25,136,"Spanish (Mexican)",680,0.2
"2198",25,0,"Spanish (Mexican)",680,0
"2199",25,37,"Spanish (Mexican)",680,0.0544117647058824
"2200",25,73,"Spanish (Mexican)",680,0.107352941176471
"2201",25,275,"Spanish (Mexican)",680,0.404411764705882
"2202",25,33,"Spanish (Mexican)",680,0.0485294117647059
"2203",25,31,"Spanish (Mexican)",680,0.0455882352941176
"2204",25,46,"Spanish (Mexican)",680,0.0676470588235294
"2205",25,0,"Spanish (Mexican)",680,0
"2206",25,191,"Spanish (Mexican)",680,0.280882352941176
"2207",25,77,"Spanish (Mexican)",680,0.113235294117647
"2208",25,183,"Spanish (Mexican)",680,0.269117647058824
"2209",25,0,"Spanish (Mexican)",680,0
"2210",25,0,"Spanish (Mexican)",680,0
"2211",25,0,"Spanish (Mexican)",680,0
"2212",30,247,"Spanish (Mexican)",680,0.363235294117647
"2213",30,626,"Spanish (Mexican)",680,0.920588235294118
"2214",30,68,"Spanish (Mexican)",680,0.1
"2215",30,350,"Spanish (Mexican)",680,0.514705882352941
"2216",30,265,"Spanish (Mexican)",680,0.389705882352941
"2217",30,319,"Spanish (Mexican)",680,0.469117647058824
"2218",30,185,"Spanish (Mexican)",680,0.272058823529412
"2219",30,57,"Spanish (Mexican)",680,0.0838235294117647
"2220",30,63,"Spanish (Mexican)",680,0.0926470588235294
"2221",30,266,"Spanish (Mexican)",680,0.391176470588235
"2222",30,107,"Spanish (Mexican)",680,0.157352941176471
"2223",30,436,"Spanish (Mexican)",680,0.641176470588235
"2224",30,126,"Spanish (Mexican)",680,0.185294117647059
"2225",30,641,"Spanish (Mexican)",680,0.942647058823529
"2226",30,239,"Spanish (Mexican)",680,0.351470588235294
"2227",30,238,"Spanish (Mexican)",680,0.35
"2228",30,210,"Spanish (Mexican)",680,0.308823529411765
"2229",30,59,"Spanish (Mexican)",680,0.0867647058823529
"2230",30,16,"Spanish (Mexican)",680,0.0235294117647059
"2231",30,0,"Spanish (Mexican)",680,0
"2232",30,0,"Spanish (Mexican)",680,0
"2233",30,89,"Spanish (Mexican)",680,0.130882352941176
"2234",30,462,"Spanish (Mexican)",680,0.679411764705882
"2235",30,337,"Spanish (Mexican)",680,0.495588235294118
"2236",30,505,"Spanish (Mexican)",680,0.74264705882353
"2237",30,290,"Spanish (Mexican)",680,0.426470588235294
"2238",30,310,"Spanish (Mexican)",680,0.455882352941176
"2239",30,57,"Spanish (Mexican)",680,0.0838235294117647
"2240",30,80,"Spanish (Mexican)",680,0.117647058823529
"2241",30,131,"Spanish (Mexican)",680,0.192647058823529
"2242",30,76,"Spanish (Mexican)",680,0.111764705882353
"2243",30,121,"Spanish (Mexican)",680,0.177941176470588
"2244",30,178,"Spanish (Mexican)",680,0.261764705882353
"2245",30,19,"Spanish (Mexican)",680,0.0279411764705882
"2246",30,112,"Spanish (Mexican)",680,0.164705882352941
"2247",30,0,"Spanish (Mexican)",680,0
"2248",30,31,"Spanish (Mexican)",680,0.0455882352941176
"2249",30,53,"Spanish (Mexican)",680,0.0779411764705882
"2250",30,125,"Spanish (Mexican)",680,0.183823529411765
"2251",30,47,"Spanish (Mexican)",680,0.0691176470588235
"2252",30,38,"Spanish (Mexican)",680,0.0558823529411765
"2253",30,0,"Spanish (Mexican)",680,0
"2254",30,30,"Spanish (Mexican)",680,0.0441176470588235
"2255",30,575,"Spanish (Mexican)",680,0.845588235294118
"2256",30,199,"Spanish (Mexican)",680,0.292647058823529
"2257",30,61,"Spanish (Mexican)",680,0.0897058823529412
"2258",30,166,"Spanish (Mexican)",680,0.244117647058824
"2259",30,0,"Spanish (Mexican)",680,0
"2260",30,0,"Spanish (Mexican)",680,0
"2261",30,0,"Spanish (Mexican)",680,0
"2262",30,241,"Spanish (Mexican)",680,0.354411764705882
"2263",30,68,"Spanish (Mexican)",680,0.1
"2264",30,162,"Spanish (Mexican)",680,0.238235294117647
"2265",30,391,"Spanish (Mexican)",680,0.575
"2266",30,60,"Spanish (Mexican)",680,0.0882352941176471
"2267",30,33,"Spanish (Mexican)",680,0.0485294117647059
"2268",30,156,"Spanish (Mexican)",680,0.229411764705882
"2269",30,576,"Spanish (Mexican)",680,0.847058823529412
"2270",30,281,"Spanish (Mexican)",680,0.413235294117647
"2271",30,0,"Spanish (Mexican)",680,0
"2272",30,253,"Spanish (Mexican)",680,0.372058823529412
"2273",30,0,"Spanish (Mexican)",680,0
"2274",30,0,"Spanish (Mexican)",680,0
"2275",30,0,"Spanish (Mexican)",680,0
"2276",17,33,"Spanish (Peruvian)",600,0.055
"2277",18,26,"Spanish (Peruvian)",600,0.0433333333333333
"2278",19,44,"Spanish (Peruvian)",600,0.0733333333333333
"2279",19,112,"Spanish (Peruvian)",600,0.186666666666667
"2280",21,69,"Spanish (Peruvian)",600,0.115
"2281",22,9,"Spanish (Peruvian)",600,0.015
"2282",16,64,"Spanish (Peruvian)",600,0.106666666666667
"2283",17,160,"Spanish (Peruvian)",600,0.266666666666667
"2284",18,70,"Spanish (Peruvian)",600,0.116666666666667
"2285",22,67,"Spanish (Peruvian)",600,0.111666666666667
"2286",18,92,"Spanish (Peruvian)",600,0.153333333333333
"2287",22,55,"Spanish (Peruvian)",600,0.0916666666666667
"2288",17,227,"Spanish (Peruvian)",600,0.378333333333333
"2289",16,180,"Spanish (Peruvian)",600,0.3
"2290",17,126,"Spanish (Peruvian)",600,0.21
"2291",18,151,"Spanish (Peruvian)",600,0.251666666666667
"2292",16,164,"Spanish (Peruvian)",600,0.273333333333333
"2293",21,123,"Spanish (Peruvian)",600,0.205
"2294",17,110,"Spanish (Peruvian)",600,0.183333333333333
"2295",22,428,"Spanish (Peruvian)",600,0.713333333333333
"2296",16,93,"Spanish (Peruvian)",600,0.155
"2297",19,328,"Spanish (Peruvian)",600,0.546666666666667
"2298",23,550,"Spanish (Peruvian)",600,0.916666666666667
"2299",21,437,"Spanish (Peruvian)",600,0.728333333333333
"2300",16,4,"Spanish (Peruvian)",600,0.00666666666666667
"2301",16,41,"Spanish (Peruvian)",600,0.0683333333333333
"2302",24,25,"Spanish (Peruvian)",600,0.0416666666666667
"2303",26,12,"Spanish (Peruvian)",600,0.02
"2304",26,18,"Spanish (Peruvian)",600,0.03
"2305",27,20,"Spanish (Peruvian)",600,0.0333333333333333
"2306",28,312,"Spanish (Peruvian)",600,0.52
"2307",24,554,"Spanish (Peruvian)",600,0.923333333333333
"2308",26,68,"Spanish (Peruvian)",600,0.113333333333333
"2309",25,27,"Spanish (Peruvian)",600,0.045
"2310",24,64,"Spanish (Peruvian)",600,0.106666666666667
"2311",28,177,"Spanish (Peruvian)",600,0.295
"2312",27,77,"Spanish (Peruvian)",600,0.128333333333333
"2313",28,96,"Spanish (Peruvian)",600,0.16
"2314",29,494,"Spanish (Peruvian)",600,0.823333333333333
"2315",24,184,"Spanish (Peruvian)",600,0.306666666666667
"2316",24,108,"Spanish (Peruvian)",600,0.18
"2317",24,78,"Spanish (Peruvian)",600,0.13
"2318",27,28,"Spanish (Peruvian)",600,0.0466666666666667
"2319",24,84,"Spanish (Peruvian)",600,0.14
"2320",30,223,"Spanish (Peruvian)",600,0.371666666666667
"2321",25,3,"Spanish (Peruvian)",600,0.005
"2322",16,36,"Spanish (Peruvian)",600,0.06
"2323",17,115,"Spanish (Peruvian)",600,0.191666666666667
"2324",19,245,"Spanish (Peruvian)",600,0.408333333333333
"2325",19,306,"Spanish (Peruvian)",600,0.51
"2326",19,385,"Spanish (Peruvian)",600,0.641666666666667
"2327",21,164,"Spanish (Peruvian)",600,0.273333333333333
"2328",22,374,"Spanish (Peruvian)",600,0.623333333333333
"2329",22,5,"Spanish (Peruvian)",600,0.00833333333333333
"2330",16,43,"Spanish (Peruvian)",600,0.0716666666666667
"2331",16,10,"Spanish (Peruvian)",600,0.0166666666666667
"2332",17,77,"Spanish (Peruvian)",600,0.128333333333333
"2333",19,414,"Spanish (Peruvian)",600,0.69
"2334",16,113,"Spanish (Peruvian)",600,0.188333333333333
"2335",22,231,"Spanish (Peruvian)",600,0.385
"2336",22,15,"Spanish (Peruvian)",600,0.025
"2337",16,29,"Spanish (Peruvian)",600,0.0483333333333333
"2338",19,258,"Spanish (Peruvian)",600,0.43
"2339",19,114,"Spanish (Peruvian)",600,0.19
"2340",19,38,"Spanish (Peruvian)",600,0.0633333333333333
"2341",16,69,"Spanish (Peruvian)",600,0.115
"2342",16,39,"Spanish (Peruvian)",600,0.065
"2343",17,337,"Spanish (Peruvian)",600,0.561666666666667
"2344",19,11,"Spanish (Peruvian)",600,0.0183333333333333
"2345",20,63,"Spanish (Peruvian)",600,0.105
"2346",21,34,"Spanish (Peruvian)",600,0.0566666666666667
"2347",22,74,"Spanish (Peruvian)",600,0.123333333333333
"2348",19,100,"Spanish (Peruvian)",600,0.166666666666667
"2349",17,24,"Spanish (Peruvian)",600,0.04
"2350",24,26,"Spanish (Peruvian)",600,0.0433333333333333
"2351",25,94,"Spanish (Peruvian)",600,0.156666666666667
"2352",26,10,"Spanish (Peruvian)",600,0.0166666666666667
"2353",26,8,"Spanish (Peruvian)",600,0.0133333333333333
"2354",29,414,"Spanish (Peruvian)",600,0.69
"2355",26,32,"Spanish (Peruvian)",600,0.0533333333333333
"2356",24,136,"Spanish (Peruvian)",600,0.226666666666667
"2357",26,235,"Spanish (Peruvian)",600,0.391666666666667
"2358",25,39,"Spanish (Peruvian)",600,0.065
"2359",29,34,"Spanish (Peruvian)",600,0.0566666666666667
"2360",28,92,"Spanish (Peruvian)",600,0.153333333333333
"2361",29,46,"Spanish (Peruvian)",600,0.0766666666666667
"2362",28,395,"Spanish (Peruvian)",600,0.658333333333333
"2363",24,137,"Spanish (Peruvian)",600,0.228333333333333
"2364",26,302,"Spanish (Peruvian)",600,0.503333333333333
"2365",28,173,"Spanish (Peruvian)",600,0.288333333333333
"2366",24,11,"Spanish (Peruvian)",600,0.0183333333333333
"2367",24,62,"Spanish (Peruvian)",600,0.103333333333333
"2368",28,399,"Spanish (Peruvian)",600,0.665
"2369",27,291,"Spanish (Peruvian)",600,0.485
"2370",27,111,"Spanish (Peruvian)",600,0.185
"2371",24,29,"Spanish (Peruvian)",600,0.0483333333333333
"2372",30,179,"Spanish (Peruvian)",600,0.298333333333333
"2373",24,59,"Spanish (Peruvian)",600,0.0983333333333333
"2374",27,173,"Spanish (Peruvian)",600,0.288333333333333
"2375",24,265,"Spanish (Peruvian)",600,0.441666666666667
"2376",29,505,"Spanish (Peruvian)",600,0.841666666666667
"2377",25,151,"Spanish (Peruvian)",600,0.251666666666667
"2378",28,410,"Spanish (Peruvian)",600,0.683333333333333
"2379",29,344,"Spanish (Peruvian)",600,0.573333333333333
"2380",27,479,"Spanish (Peruvian)",600,0.798333333333333
"2381",29,205,"Spanish (Argentinian)",699,0.293276108726753
"2382",19,0,"Spanish (Argentinian)",699,0
"2383",25,391,"Spanish (Argentinian)",699,0.559370529327611
"2384",29,0,"Spanish (Argentinian)",699,0
"2385",28,172,"Spanish (Argentinian)",699,0.246065808297568
"2386",23,13,"Spanish (Argentinian)",699,0.0185979971387697
"2387",24,158,"Spanish (Argentinian)",699,0.226037195994278
"2388",23,281,"Spanish (Argentinian)",699,0.402002861230329
"2389",29,79,"Spanish (Argentinian)",699,0.113018597997139
"2390",22,157,"Spanish (Argentinian)",699,0.224606580829757
"2391",24,183,"Spanish (Argentinian)",699,0.261802575107296
"2392",25,529,"Spanish (Argentinian)",699,0.756795422031474
"2393",18,187,"Spanish (Argentinian)",699,0.267525035765379
"2394",16,158,"Spanish (Argentinian)",699,0.226037195994278
"2395",24,345,"Spanish (Argentinian)",699,0.493562231759657
"2396",17,121,"Spanish (Argentinian)",699,0.17310443490701
"2397",18,108,"Spanish (Argentinian)",699,0.15450643776824
"2398",30,353,"Spanish (Argentinian)",699,0.505007153075823
"2399",30,300,"Spanish (Argentinian)",699,0.429184549356223
"2400",23,75,"Spanish (Argentinian)",699,0.107296137339056
"2401",28,16,"Spanish (Argentinian)",699,0.0228898426323319
"2402",17,58,"Spanish (Argentinian)",699,0.0829756795422032
"2403",19,79,"Spanish (Argentinian)",699,0.113018597997139
"2404",30,485,"Spanish (Argentinian)",699,0.693848354792561
"2405",30,322,"Spanish (Argentinian)",699,0.46065808297568
"2406",24,195,"Spanish (Argentinian)",699,0.278969957081545
"2407",26,173,"Spanish (Argentinian)",699,0.247496423462089
"2408",30,360,"Spanish (Argentinian)",699,0.515021459227468
"2409",29,254,"Spanish (Argentinian)",699,0.363376251788269
"2410",20,239,"Spanish (Argentinian)",699,0.341917024320458
"2411",18,151,"Spanish (Argentinian)",699,0.216022889842632
"2412",25,20,"Spanish (Argentinian)",699,0.0286123032904149
"2413",20,55,"Spanish (Argentinian)",699,0.0786838340486409
"2414",20,6,"Spanish (Argentinian)",699,0.00858369098712446
"2415",26,238,"Spanish (Argentinian)",699,0.340486409155937
"2416",17,26,"Spanish (Argentinian)",699,0.0371959942775393
"2417",22,245,"Spanish (Argentinian)",699,0.350500715307582
"2418",22,88,"Spanish (Argentinian)",699,0.125894134477825
"2419",23,97,"Spanish (Argentinian)",699,0.138769670958512
"2420",20,60,"Spanish (Argentinian)",699,0.0858369098712446
"2421",30,573,"Spanish (Argentinian)",699,0.819742489270386
"2422",17,6,"Spanish (Argentinian)",699,0.00858369098712446
"2423",26,195,"Spanish (Argentinian)",699,0.278969957081545
"2424",23,145,"Spanish (Argentinian)",699,0.207439198855508
"2425",18,247,"Spanish (Argentinian)",699,0.353361945636624
